Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      20/529753      LocalArbiter::LocalArbiter(unsigned int, double, unsigned int, unsigned int) [136]
                0.00    0.00   62500/529753      HeirScheduleHost::get_data_packet(unsigned int) [11]
                0.00    0.00  467233/529753      HeirScheduleHost::receive_data_packet(Packet*) [3]
[41]     0.0    0.00    0.00  529753         void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&) [41]
-----------------------------------------------
                0.00    0.00  377396/377396      QueueProcessingEvent::process_event() [7]
[42]     0.0    0.00    0.00  377396         Queue::deque() [42]
-----------------------------------------------
                0.00    0.00   31264/377223      HeirScheduleHost::receive_schd_and_send_data(Packet*) [9]
                0.00    0.00  345959/377223      QueueProcessingEvent::process_event() [7]
[43]     0.0    0.00    0.00  377223         Queue::get_transmission_delay(unsigned int) [43]
-----------------------------------------------
                0.00    0.00  357360/357360      HeirScheduleIPRPkt::HeirScheduleIPRPkt(double, Host*, Host*) [19]
[44]     0.0    0.00    0.00  357360         std::vector<ipr*, std::allocator<ipr*> >::operator=(std::vector<ipr*, std::allocator<ipr*> > const&) [44]
-----------------------------------------------
                0.00    0.00  188954/188954      run_scenario() [2]
[45]     0.0    0.00    0.00  188954         PacketQueuingEvent::~PacketQueuingEvent() [45]
-----------------------------------------------
                0.00    0.00  187584/187584      run_scenario() [2]
[46]     0.0    0.00    0.00  187584         Queue::enque(Packet*) [46]
                0.00    0.00    2928/2934        void std::deque<Packet*, std::allocator<Packet*> >::_M_push_back_aux<Packet* const&>(Packet* const&) [76]
-----------------------------------------------
                0.00    0.00       2/125078      std::_Hashtable<src_dst_pair, std::pair<src_dst_pair const, unsigned int>, std::allocator<std::pair<src_dst_pair const, unsigned int> >, std::__detail::_Select1st, std::equal_to<src_dst_pair>, std::hash<src_dst_pair>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [145]
                0.00    0.00   17868/125078      std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [72]
                0.00    0.00   17868/125078      std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreDenyPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreDenyPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [70]
                0.00    0.00   89340/125078      std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleIPRPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleIPRPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [53]
[47]     0.0    0.00    0.00  125078         std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> >::~set() [47]
-----------------------------------------------
                0.00    0.00   89438/89438       GlobalArbiter::allocate_core_link() [17]
[48]     0.0    0.00    0.00   89438         std::__detail::_Map_base<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](LocalArbiter* const&) [48]
                0.00    0.00   17868/17868       std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [72]
-----------------------------------------------
                0.00    0.00   89340/89340       run_scenario() [2]
[49]     0.0    0.00    0.00   89340         AllocateUplinkEvent::process_event() [49]
-----------------------------------------------
                0.00    0.00   89340/89340       GlobalArbiter::allocate_core_link() [17]
[50]     0.0    0.00    0.00   89340         HeirScheduleCoreDenyPkt::HeirScheduleCoreDenyPkt(double, Host*, Host*) [50]
-----------------------------------------------
                0.00    0.00   89340/89340       GlobalArbiter::allocate_core_link() [17]
[51]     0.0    0.00    0.00   89340         HeirScheduleCoreSCHDPkt::HeirScheduleCoreSCHDPkt(double, Host*, Host*) [51]
-----------------------------------------------
                0.00    0.00   89340/89340       LocalArbiter::allocate_uplink() [15]
[52]     0.0    0.00    0.00   89340         HeirScheduleCoreRequestPkt::HeirScheduleCoreRequestPkt(double, Host*, Host*) [52]
-----------------------------------------------
                0.00    0.00   89340/89340       std::__detail::_Map_base<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleIPRPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleIPRPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](LocalArbiter* const&) [40]
[53]     0.0    0.00    0.00   89340         std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleIPRPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleIPRPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [53]
                0.00    0.00   89340/125078      std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> >::~set() [47]
-----------------------------------------------
                0.00    0.00   89340/89340       LocalArbiter::allocate_uplink() [15]
[54]     0.0    0.00    0.00   89340         std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleIPRPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleIPRPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [54]
-----------------------------------------------
                0.00    0.00   89339/89339       run_scenario() [2]
[55]     0.0    0.00    0.00   89339         AllocateUplinkEvent::~AllocateUplinkEvent() [55]
-----------------------------------------------
                0.00    0.00     250/62778       HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
                0.00    0.00   62528/62778       HeirScheduleTopology::get_next_hop(Packet*, Queue*) [20]
[56]     0.0    0.00    0.00   62778         std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int const&) [56]
                0.00    0.00       4/4           std::_Hashtable<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [141]
-----------------------------------------------
                0.00    0.00     250/62778       HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
                0.00    0.00   62528/62778       HeirScheduleTopology::get_next_hop(Packet*, Queue*) [20]
[57]     0.0    0.00    0.00   62778         std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int const&) [57]
                0.00    0.00      50/50          std::_Hashtable<unsigned int, std::pair<unsigned int const, unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [116]
-----------------------------------------------
                0.00    0.00       1/62501       FlowArrivalEvent::process_event() [30]
                0.00    0.00   62500/62501       HeirScheduleHost::receive_data_packet(Packet*) [3]
[58]     0.0    0.00    0.00   62501         std::pair<std::_Rb_tree_iterator<Flow*>, bool> std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::_M_insert_unique<Flow* const&>(Flow* const&) [58]
-----------------------------------------------
                0.00    0.00   31949/31949       run_scenario() [2]
[59]     0.0    0.00    0.00   31949         PacketArrivalEvent::~PacketArrivalEvent() [59]
-----------------------------------------------
                0.00    0.00       1/31949       HeirScheduleHost::host_send_rts(Flow*) [31]
                0.00    0.00       5/31949       LocalArbiter::receive_sync_message(Packet*) [134]
                0.00    0.00       5/31949       GlobalArbiter::send_sync_message_to_la() [29]
                0.00    0.00       5/31949       GlobalArbiter::receive_delay_request_message(Packet*) [137]
                0.00    0.00      98/31949       LocalArbiter::send_request_to_ga(HeirScheduleCoreRequestPkt*) [104]
                0.00    0.00      98/31949       GlobalArbiter::send_core_schd_to_la(HeirScheduleCoreSCHDPkt*) [105]
                0.00    0.00      98/31949       LocalArbiter::generate_full_path(core_schd*) [27]
                0.00    0.00     125/31949       HeirScheduleHost::receive_sync_message(Packet*) [99]
                0.00    0.00     125/31949       LocalArbiter::send_sync_message_to_host() [25]
                0.00    0.00     125/31949       LocalArbiter::receive_delay_request_message_from_host(Packet*) [98]
                0.00    0.00   31264/31949       HeirScheduleHost::receive_schd_and_send_data(Packet*) [9]
[60]     0.0    0.00    0.00   31949         PacketQueuingEvent::PacketQueuingEvent(double, Packet*, Queue*) [60]
